,Time,VarName,VarValue,VarUnits,Site
182,0096-12-31,SUPPLEMENT_TO_SMINN,0.0,gN/m^2/s,US-DUK
183,0096-12-31,SMINN,0.8602359890937805,gN/m^2,US-DUK
184,0096-12-31,SMINN_TO_PLANT,0.00011899138917215168,gN/m^2/s,US-DUK
185,0096-12-31,FATES_NFIX_SYM,0.0,kg m-2 s-1,US-DUK
186,0096-12-31,FATES_STOREN,7.8463521003723145,kg m-2,US-DUK
187,0096-12-31,FATES_VEGN,65.84492492675781,kg m-2,US-DUK
188,0096-12-31,FATES_FROOTN,0.7208603620529175,kg m-2,US-DUK
189,0096-12-31,FATES_STOREN_TF,547.9788818359375,1,US-DUK
190,0096-12-31,ACTUAL_IMMOB,0.00011995989189017564,gN/m^2/s,US-DUK
191,0096-12-31,POTENTIAL_IMMOB,0.05278585106134415,gN/m^2/s,US-DUK
