fates_allom_d2bl1,fates_maintresp_leaf_ryan1991_baserate,fates_maintresp_nonleaf_baserate,fates_cnp_store_ovrflw_frac,fates_cnp_vmax_nh4,fates_cnp_vmax_no3,fates_cnp_vmax_p
0.12639278557114228,2.4186372745490975e-06,2.4186372745490975e-06,2.605210420841679,5.883589132684143e-09,5.883589132684143e-09,5.883589132684143e-10
0.12713426853707413,2.436472945891783e-06,2.436472945891783e-06,2.6252505010019993,5.964343710098615e-09,5.964343710098615e-09,5.964343710098615e-10
0.12787575150300598,2.4543086172344682e-06,2.4543086172344682e-06,2.6452905811623197,6.046206675883891e-09,6.046206675883891e-09,6.046206675883891e-10
0.12861723446893783,2.4721442885771536e-06,2.4721442885771536e-06,2.66533066132264,6.1291932431067915e-09,6.1291932431067915e-09,6.129193243106791e-10
0.12935871743486968,2.489979959919839e-06,2.489979959919839e-06,2.6853707414829606,6.21331883363945e-09,6.21331883363945e-09,6.21331883363945e-10
0.13010020040080153,2.5078156312625243e-06,2.5078156312625243e-06,2.705410821643281,6.298599081025288e-09,6.298599081025288e-09,6.298599081025288e-10
0.13084168336673338,2.5256513026052097e-06,2.5256513026052097e-06,2.7254509018036015,6.385049833384195e-09,6.385049833384195e-09,6.385049833384194e-10
0.13158316633266523,2.543486973947895e-06,2.543486973947895e-06,2.745490981963922,6.472687156357818e-09,6.472687156357818e-09,6.472687156357818e-10
0.13232464929859708,2.5613226452905804e-06,2.5613226452905804e-06,2.7655310621242424,6.561527336095038e-09,6.561527336095038e-09,6.561527336095037e-10
0.13306613226452893,2.5791583166332658e-06,2.5791583166332658e-06,2.785571142284563,6.651586882278562e-09,6.651586882278562e-09,6.651586882278563e-10
0.13380761523046078,2.596993987975951e-06,2.596993987975951e-06,2.8056112224448833,6.7428825311929265e-09,6.7428825311929265e-09,6.742882531192926e-10
0.13454909819639263,2.6148296593186365e-06,2.6148296593186365e-06,2.8256513026052037,6.83543124883483e-09,6.83543124883483e-09,6.83543124883483e-10
0.13529058116232448,2.632665330661322e-06,2.632665330661322e-06,2.845691382765524,6.9292502340659346e-09,6.9292502340659346e-09,6.929250234065935e-10
0.13603206412825633,2.6505010020040072e-06,2.6505010020040072e-06,2.8657314629258446,7.024356921809074e-09,7.024356921809074e-09,7.024356921809073e-10
0.13677354709418818,2.6683366733466926e-06,2.6683366733466926e-06,2.885771543086165,7.120768986288187e-09,7.120768986288187e-09,7.120768986288187e-10
0.13751503006012003,2.686172344689378e-06,2.686172344689378e-06,2.9058116232464855,7.218504344312973e-09,7.218504344312973e-09,7.218504344312973e-10
0.13825651302605188,2.7040080160320633e-06,2.7040080160320633e-06,2.925851703406806,7.31758115860837e-09,7.31758115860837e-09,7.31758115860837e-10
0.13899799599198373,2.7218436873747487e-06,2.7218436873747487e-06,2.9458917835671263,7.418017841189869e-09,7.418017841189869e-09,7.418017841189868e-10
0.13973947895791558,2.739679358717434e-06,2.739679358717434e-06,2.9659318637274468,7.51983305678515e-09,7.51983305678515e-09,7.51983305678515e-10
0.14048096192384743,2.7575150300601194e-06,2.7575150300601194e-06,2.985971943887767,7.62304572630255e-09,7.62304572630255e-09,7.62304572630255e-10
0.14122244488977928,2.7753507014028048e-06,2.7753507014028048e-06,3.0060120240480876,7.7276750303474e-09,7.7276750303474e-09,7.727675030347399e-10
0.14196392785571113,2.79318637274549e-06,2.79318637274549e-06,3.026052104208408,7.833740412786367e-09,7.833740412786367e-09,7.833740412786367e-10
0.14270541082164298,2.8110220440881755e-06,2.8110220440881755e-06,3.0460921843687285,7.941261584360872e-09,7.941261584360872e-09,7.941261584360872e-10
0.14344689378757483,2.828857715430861e-06,2.828857715430861e-06,3.066132264529049,8.050258526349937e-09,8.050258526349937e-09,8.050258526349936e-10
0.14418837675350668,2.846693386773546e-06,2.846693386773546e-06,3.0861723446893694,8.16075149428359e-09,8.16075149428359e-09,8.160751494283589e-10
0.14492985971943853,2.8645290581162316e-06,2.8645290581162316e-06,3.10621242484969,8.272761021706957e-09,8.272761021706957e-09,8.272761021706957e-10
0.14567134268537038,2.882364729458917e-06,2.882364729458917e-06,3.1262525050100103,8.386307923996184e-09,8.386307923996184e-09,8.386307923996184e-10
0.14641282565130223,2.9002004008016023e-06,2.9002004008016023e-06,3.1462925851703307,8.501413302226564e-09,8.501413302226564e-09,8.501413302226564e-10
0.14715430861723408,2.9180360721442877e-06,2.9180360721442877e-06,3.166332665330651,8.618098547094042e-09,8.618098547094042e-09,8.618098547094042e-10
0.14789579158316593,2.935871743486973e-06,2.935871743486973e-06,3.1863727454909716,8.736385342890261e-09,8.736385342890261e-09,8.736385342890261e-10
0.14863727454909778,2.9537074148296584e-06,2.9537074148296584e-06,3.206412825651292,8.856295671532333e-09,8.856295671532333e-09,8.856295671532332e-10
0.14937875751502963,2.9715430861723437e-06,2.9715430861723437e-06,3.2264529058116125,8.977851816647744e-09,8.977851816647744e-09,8.977851816647745e-10
0.15012024048096148,2.989378757515029e-06,2.989378757515029e-06,3.246492985971933,9.101076367715638e-09,9.101076367715638e-09,9.101076367715638e-10
0.15086172344689333,3.0072144288577145e-06,3.0072144288577145e-06,3.2665330661322534,9.225992224264617e-09,9.225992224264617e-09,9.225992224264617e-10
0.15160320641282518,3.0250501002004e-06,3.0250501002004e-06,3.286573146292574,9.352622600128368e-09,9.352622600128368e-09,9.352622600128369e-10
0.15234468937875703,3.042885771543085e-06,3.042885771543085e-06,3.3066132264528942,9.480991027759488e-09,9.480991027759488e-09,9.480991027759488e-10
0.15308617234468888,3.0607214428857706e-06,3.0607214428857706e-06,3.3266533066132147,9.61112136260284e-09,9.61112136260284e-09,9.61112136260284e-10
0.15382765531062073,3.078557114228456e-06,3.078557114228456e-06,3.346693386773535,9.74303778752864e-09,9.74303778752864e-09,9.74303778752864e-10
0.15456913827655258,3.0963927855711413e-06,3.0963927855711413e-06,3.3667334669338556,9.876764817326548e-09,9.876764817326548e-09,9.876764817326548e-10
