fates_allom_d2bl1,fates_maintresp_leaf_ryan1991_baserate,fates_maintresp_nonleaf_baserate,fates_cnp_store_ovrflw_frac,fates_cnp_vmax_nh4,fates_cnp_vmax_no3,fates_cnp_vmax_p
0.08056112224448901,5.239879759519038e-06,5.239879759519038e-06,0.5811623246492988,1.940536917638263e-10,1.940536917638263e-10,1.940536917638263e-11
0.08230460921843691,5.420220440881763e-06,5.420220440881763e-06,0.6012024048096195,1.985410210702871e-10,1.985410210702871e-10,1.985410210702871e-11
0.0840480961923848,5.600561122244488e-06,5.600561122244488e-06,0.6212424849699402,2.0313211611354781e-10,2.0313211611354781e-10,2.031321161135478e-11
0.0857915831663327,5.780901803607213e-06,5.780901803607213e-06,0.6412825651302608,2.078293763894782e-10,2.078293763894782e-10,2.078293763894782e-11
0.0875350701402806,5.9612424849699384e-06,5.9612424849699384e-06,0.6613226452905815,2.126352568802807e-10,2.126352568802807e-10,2.126352568802807e-11
0.0892785571142285,6.141583166332664e-06,6.141583166332664e-06,0.6813627254509022,2.1755226933756993e-10,2.1755226933756993e-10,2.1755226933756994e-11
0.0910220440881764,6.321923847695389e-06,6.321923847695389e-06,0.7014028056112228,2.2258298359511498e-10,2.2258298359511498e-10,2.22582983595115e-11
0.09276553106212429,6.502264529058114e-06,6.502264529058114e-06,0.7214428857715435,2.2773002891194118e-10,2.2773002891194118e-10,2.2773002891194117e-11
0.09450901803607219,6.682605210420839e-06,6.682605210420839e-06,0.7414829659318641,2.3299609534649055e-10,2.3299609534649055e-10,2.3299609534649055e-11
0.09625250501002008,6.8629458917835644e-06,6.8629458917835644e-06,0.7615230460921848,2.38383935162554e-10,2.38383935162554e-10,2.3838393516255397e-11
