,0
r240914b_NH4_5.0e-07_P_5.0e-08,387.5615234375
r240914b_NH4_6.0e-07_P_6.0e-08,379.8234558105469
r240914b_NH4_7.0e-07_P_7.0e-08,279.4021301269531
r240914b_NH4_8.0e-07_P_8.0e-08,218.92359924316406
r240914b_NH4_9.0e-07_P_9.0e-08,188.07916259765625
r240914b_NH4_1.0e-06_P_1.0e-07,175.8350830078125
r240914c_NH4_1.0e-10_P_1.0e-11,-0.0053771683014929295
r240914c_NH4_2.0e-10_P_2.0e-11,0.5815847516059875
r240914c_NH4_3.0e-10_P_3.0e-11,1.958234429359436
r240914c_NH4_4.0e-10_P_4.0e-11,1.8145207166671753
r240914c_NH4_5.0e-10_P_5.0e-11,2.6274516582489014
r240914c_NH4_6.0e-10_P_6.0e-11,1.276248574256897
r240914c_NH4_7.0e-10_P_7.0e-11,904.31201171875
r240914c_NH4_8.0e-10_P_8.0e-11,527.5070190429688
r240914c_NH4_9.0e-10_P_9.0e-11,499.2575988769531
r240914c_NH4_1.0e-09_P_1.0e-10,514.0671997070312
r240914c_NH4_2.0e-09_P_2.0e-10,550.944091796875
r240914c_NH4_3.0e-09_P_3.0e-10,749.9131469726562
r240914c_NH4_5.0e-09_P_5.0e-10,946.1421508789062
r240914c_NH4_6.0e-09_P_6.0e-10,1001.5838012695312
r240914c_NH4_7.0e-09_P_7.0e-10,1030.2388916015625
r240914c_NH4_8.0e-09_P_8.0e-10,1058.2867431640625
r240914c_NH4_9.0e-09_P_9.0e-10,1076.1884765625
r240914c_NH4_1.0e-08_P_1.0e-09,1096.1417236328125
r240914c_NH4_3.0e-08_P_3.0e-09,1209.384765625
r240914c_NH4_4.0e-08_P_4.0e-09,1238.494873046875
r240914c_NH4_5.0e-08_P_5.0e-09,1249.6654052734375
r240914c_NH4_6.0e-08_P_6.0e-09,1254.9691162109375
r240914c_NH4_7.0e-08_P_7.0e-09,1254.7557373046875
r240914c_NH4_8.0e-08_P_8.0e-09,1249.340087890625
r240914c_NH4_9.0e-08_P_9.0e-09,1246.1405029296875
r240914c_NH4_1.0e-07_P_1.0e-08,1242.4791259765625
r240914c_NH4_2.0e-07_P_2.0e-08,1235.0438232421875
r240914c_NH4_3.0e-07_P_3.0e-08,1234.556884765625
r240914c_NH4_4.0e-07_P_4.0e-08,475.501708984375
r240914c_NH4_5.0e-07_P_5.0e-08,356.6603698730469
r240914c_NH4_6.0e-07_P_6.0e-08,344.4122009277344
r240914c_NH4_7.0e-07_P_7.0e-08,250.71290588378906
r240914c_NH4_8.0e-07_P_8.0e-08,198.9167938232422
